Gene names (ordered locus ),growth_rate,bio_rep,log2_ratio
MMP0553,f,2.0,0.17822292144076052
MMP0553,f,3.0,-0.5133346965789212
MMP0553,m,1.0,0.6489152303978803
MMP0553,m,2.0,0.12492675509230433
MMP0553,m,3.0,-0.6116785798435806
MMP0553,s,1.0,0.5396743236654502
MMP0553,s,2.0,0.7183960500894147
MMP0553,s,3.0,-0.2677422637255971
MMP0553,xs,2.0,0.9315533396615034
MMP0553,xs,3.0,-0.542703113543773
MMP0555,f,3.0,-0.24210139351435656
MMP0559,f,1.0,0.32077347694587044
MMP0559,f,2.0,0.6916751938108293
MMP0559,f,3.0,-0.6288421343799371
MMP0559,m,1.0,0.6277953991339059
MMP0559,m,2.0,1.6198941709263526
MMP0559,m,3.0,0.2536807608756928
MMP0559,s,1.0,0.8870252254961866
MMP0559,s,2.0,1.1588815556344503
MMP0559,s,3.0,0.586070601278924
MMP0559,xs,1.0,0.7575546467585618
MMP0559,xs,2.0,0.5141671020103196
MMP0559,xs,3.0,0.7384155264689073
MMP0566,f,2.0,-1.4659383975788818
MMP0566,s,1.0,-0.1975999598851607
MMP0567,f,1.0,-0.5228407888133588
MMP0567,f,2.0,-0.49409762267160334
MMP0567,f,3.0,0.8875252707415875
MMP0567,m,3.0,0.6088092426755238
MMP0567,s,2.0,-0.6850135145314845
MMP0567,s,3.0,1.104753976528614
MMP0567,xs,1.0,0.2203299548795556
MMP0567,xs,3.0,1.0177776762092428
MMP0568,f,1.0,0.09153361119775938
MMP0568,f,2.0,0.21380308639094978
MMP0568,f,3.0,-0.05383168660820742
MMP0568,m,2.0,0.13641182052835749
MMP0568,m,3.0,0.6955744297301446
MMP0568,s,1.0,0.04915228196169156
MMP0568,s,2.0,-0.1827860757416734
MMP0568,s,3.0,-0.20728026348686618
MMP0568,xs,1.0,0.09626185305840348
MMP0568,xs,3.0,0.7870847690594612
MMP0569,f,1.0,0.8632499628777905
MMP0569,f,2.0,0.6608373676962838
MMP0569,f,3.0,-0.7435371638162341
MMP0569,m,1.0,-0.025600164222782218
MMP0569,m,2.0,1.2505384979851504
MMP0569,m,3.0,-0.017656939708442638
MMP0569,s,1.0,1.0276141664810483
MMP0569,s,2.0,0.6333529668400731
MMP0569,s,3.0,0.5715125303803368
MMP0569,xs,1.0,1.0194179466818865
MMP0569,xs,2.0,-0.11569602981696529
MMP0569,xs,3.0,1.2228045610452611
MMP0571,m,2.0,-1.107803289534515
MMP0572,f,1.0,-0.2482142425745232
MMP0572,f,2.0,-0.40810442339370345
MMP0572,f,3.0,-0.31365152411263336
MMP0572,m,1.0,-0.5472707584796943
MMP0572,m,2.0,-0.42299815125923096
MMP0572,m,3.0,-0.1412234187249815
MMP0572,s,1.0,-0.44004177784388593
MMP0572,s,2.0,-0.2910136349663413
MMP0572,s,3.0,-0.5861534704840731
MMP0572,xs,1.0,-1.5792294256058426
MMP0572,xs,2.0,-1.1965430129154904
MMP0572,xs,3.0,0.3581110881607635
MMP0575,m,2.0,-1.049904905826314
MMP0575,s,2.0,-0.6393547975397839
MMP0576,f,1.0,-0.5255646232576993
MMP0576,f,2.0,-0.35556505026338586
MMP0576,f,3.0,-0.6353453987048155
MMP0576,m,1.0,0.05524397864942529
MMP0576,m,2.0,0.02840029506435383
MMP0576,m,3.0,0.01854609005355091
MMP0576,s,1.0,-0.15862330320328488
MMP0576,s,2.0,-0.10621771954961386
MMP0576,s,3.0,-0.010187745922558286
MMP0576,xs,1.0,0.4150462898700012
MMP0576,xs,2.0,0.2275077280576161
MMP0576,xs,3.0,0.5255989265431904
MMP0577,f,3.0,0.23523793553717323
MMP0577,m,1.0,2.9980149292696834
MMP0577,m,2.0,1.0531113364595626
MMP0577,m,3.0,0.18185163882408265
MMP0577,s,3.0,-0.25613450240855634
MMP0577,xs,1.0,-1.0783488407424844
MMP0577,xs,2.0,-0.5556190689872229
MMP0577,xs,3.0,-0.14761791069399885
MMP0578,m,1.0,-0.042026188515157555
MMP0578,m,2.0,-0.010134377133713174
MMP0578,s,1.0,-0.20922796213800007
MMP0578,s,2.0,0.12300395405481979
MMP0578,s,3.0,0.8749936389329674
MMP0578,xs,1.0,0.20869538929553272
MMP0578,xs,2.0,-0.03061923505839206
MMP0578,xs,3.0,0.4199145068248595
MMP0580,f,1.0,0.12066665264638111
MMP0580,f,2.0,0.518450376645407
MMP0580,m,1.0,0.16093980975979896
MMP0580,m,2.0,-0.37005343663042745
MMP0580,s,1.0,-0.07704103576382801
MMP0580,s,2.0,-0.47353750459957156
MMP0580,xs,3.0,0.925999418556223
MMP0584,f,1.0,-0.23411140821072432
MMP0584,f,2.0,-0.3478959617584622
MMP0584,f,3.0,-0.3187476641063511
MMP0584,m,1.0,-0.40060708477412893
MMP0584,m,2.0,-0.10984012765679867
MMP0584,m,3.0,0.010655621515205252
MMP0584,s,1.0,-0.15490436850264508
MMP0584,s,2.0,-0.3926408833609436
MMP0584,s,3.0,0.5926750233006177
MMP0584,xs,1.0,-0.07110159517423126
MMP0584,xs,2.0,1.6171622679419444
MMP0584,xs,3.0,0.5816276723149251
MMP0585,f,1.0,0.20642435921775215
MMP0585,f,2.0,0.48069368125185025
MMP0585,f,3.0,0.16899254051717186
MMP0585,m,1.0,0.44950265489208485
MMP0585,m,2.0,1.205791374218929
MMP0585,m,3.0,0.4608136528159079
MMP0585,s,1.0,0.7397210172553884
MMP0585,s,2.0,0.7728478008657218
MMP0585,s,3.0,0.6301322254364922
MMP0585,xs,1.0,1.3745788688542848
MMP0585,xs,2.0,0.9676438381483701
MMP0585,xs,3.0,0.8871330156925868
MMP0588,m,1.0,0.1712068274181424
MMP0591,f,1.0,-0.8970060066766743
MMP0591,f,2.0,-0.8621865422553849
MMP0591,f,3.0,0.18144671004928647
MMP0591,m,1.0,-0.9545570292388329
MMP0591,m,3.0,0.24953893174401065
MMP0591,s,1.0,-0.41311518714781525
MMP0591,s,2.0,-0.5515207784387377
MMP0591,s,3.0,0.37648232234495
MMP0591,xs,1.0,-0.08412628872054985
MMP0591,xs,2.0,0.23309074003683417
MMP0593,f,1.0,-0.28197239698572363
MMP0593,f,2.0,-0.1281563514906822
MMP0593,f,3.0,-1.0871212989630608
MMP0593,m,1.0,-0.9641131746190308
MMP0593,m,2.0,-1.1584293626044828
MMP0593,m,3.0,-0.6577068116499233
MMP0593,s,1.0,0.1174664497839845
MMP0593,s,2.0,-0.0950211660491188
MMP0593,s,3.0,-0.73738206321355
MMP0593,xs,1.0,-0.19242753690967543
MMP0593,xs,2.0,-0.36154083847533025
MMP0593,xs,3.0,-0.2573260219329713
MMP0596,f,1.0,-0.4169983244880635
MMP0596,f,2.0,-0.6446690380525842
MMP0596,f,3.0,-0.18447329346761498
MMP0596,m,1.0,-0.4544757264576691
MMP0596,m,2.0,-0.34460426303348674
MMP0596,m,3.0,-0.030883583688429018
MMP0596,s,1.0,0.16723268684147619
MMP0596,s,2.0,0.25502882799890647
MMP0596,s,3.0,0.17592932011969284
MMP0596,xs,1.0,0.35884013279041826
MMP0596,xs,2.0,0.8958589694337936
MMP0596,xs,3.0,0.1339105661685871
MMP0597,f,1.0,0.3650473353194781
MMP0597,f,2.0,0.18058809456859026
MMP0597,f,3.0,-0.12573437755018826
MMP0597,m,1.0,0.3312176265510638
MMP0597,m,2.0,0.8286535360054902
MMP0597,m,3.0,0.23375418964138653
MMP0597,s,1.0,0.05630664132349438
MMP0597,s,2.0,0.2906784905417675
MMP0597,s,3.0,0.5635088724320343
MMP0597,xs,1.0,0.0702167488776864
MMP0597,xs,2.0,0.07195675192468011
MMP0597,xs,3.0,1.2544751028971477
MMP0600,f,3.0,0.6365562078855596
MMP0600,m,3.0,1.1644501071169266
MMP0600,s,3.0,1.411612915962177
MMP0600,xs,1.0,1.394944006058005
MMP0600,xs,2.0,0.2603368383660931
MMP0601,f,3.0,-0.1432625802658766
MMP0601,m,2.0,2.0579859191497145
MMP0601,s,1.0,2.542049442825733
MMP0601,s,2.0,2.7329203821082575
MMP0601,s,3.0,0.7255177028045217
MMP0601,xs,1.0,1.2033308563930623
MMP0601,xs,2.0,1.0737226414700862
MMP0601,xs,3.0,2.419798451790597
MMP0602,f,2.0,0.4168397419128292
MMP0602,f,3.0,-0.9708653067939046
MMP0602,m,2.0,1.8980148190667627
MMP0602,m,3.0,-0.64769153113997
MMP0602,s,1.0,1.0724488500696925
MMP0602,s,2.0,1.4977400886090932
MMP0602,s,3.0,-0.5588172000214219
MMP0602,xs,1.0,-0.598712298531862
MMP0602,xs,2.0,-0.31593432215562084
MMP0603,f,1.0,0.28275255244392405
MMP0603,f,2.0,0.021151129559015356
MMP0603,f,3.0,0.544027366984717
MMP0603,m,1.0,-0.16670866912896773
MMP0603,m,2.0,-0.2274232773931321
MMP0603,m,3.0,0.18932552849637788
MMP0603,s,1.0,0.15225356393172398
MMP0603,s,2.0,-0.10412950148426431
MMP0603,s,3.0,-0.014514151018871949
MMP0603,xs,1.0,0.7084079834835963
MMP0603,xs,2.0,-0.5225817306240258
MMP0603,xs,3.0,1.7809230853183509
MMP0605,f,3.0,0.7146488999008516
MMP0605,m,3.0,1.9176227017262828
MMP0605,s,1.0,-1.139235797371172
MMP0605,s,2.0,0.29026861333761755
MMP0605,s,3.0,0.7840851427347569
MMP0605,xs,3.0,0.6708045542928991
MMP0607,f,1.0,1.5983652053236446
MMP0607,f,3.0,-1.2688167584278
MMP0607,m,3.0,0.2551690676090326
MMP0607,s,2.0,-1.5649048483799026
MMP0607,s,3.0,0.7782024450192733
MMP0607,xs,2.0,1.2487175336828291
MMP0608,f,1.0,-0.8468432119385795
MMP0608,f,2.0,0.3829256816261461
MMP0608,f,3.0,-0.614505155578045
MMP0608,m,1.0,0.2955572757426192
MMP0608,m,2.0,0.6116348442952293
MMP0608,m,3.0,0.49876146567185237
MMP0608,s,1.0,0.19308374027818753
MMP0608,s,2.0,0.47104993996923056
MMP0608,s,3.0,0.8567865462880808
MMP0608,xs,1.0,-0.3566055465201077
MMP0608,xs,3.0,1.2359179709928776
MMP0610,f,1.0,0.40381306161658964
MMP0610,f,2.0,-0.5136977822203052
MMP0610,m,1.0,-0.8546486144273799
MMP0610,m,2.0,-0.7725604163951012
MMP0610,s,1.0,-0.8685308885208651
MMP0610,s,2.0,-0.11275614618326453
MMP0610,s,3.0,-2.139235797371172
MMP0610,xs,1.0,-0.2601518973006725
MMP0610,xs,3.0,0.06750765658157763
MMP0614,m,2.0,1.165272559688498
MMP0614,s,1.0,1.2295879227406519
MMP0614,s,2.0,1.06041317288813
MMP0618,f,1.0,1.0332264077405815
MMP0618,f,2.0,0.8507419404034967
MMP0618,f,3.0,0.3314071785608441
MMP0618,m,1.0,0.7471399942466022
MMP0618,m,2.0,1.2475260629349585
MMP0618,m,3.0,0.6173727246095718
MMP0618,s,1.0,0.8487893322007868
MMP0618,s,2.0,0.8432255456104883
MMP0618,s,3.0,0.5776847377364028
MMP0618,xs,1.0,0.44538609787970335
MMP0618,xs,2.0,0.3488676387452299
MMP0618,xs,3.0,1.634590125972643
MMP0620,f,1.0,-0.2877866426276289
MMP0620,f,2.0,0.3765578127271371
MMP0620,f,3.0,0.013609456218823812
MMP0620,m,1.0,0.5855844406801457
MMP0620,m,2.0,0.504549097667907
MMP0620,m,3.0,0.8429467833864112
MMP0620,s,1.0,0.10147722073152936
MMP0620,s,2.0,0.04543253540472875
MMP0620,s,3.0,0.558921530646828
MMP0620,xs,1.0,0.24163884123530446
MMP0620,xs,2.0,0.41498702066750875
MMP0620,xs,3.0,0.5031886028637866
MMP0622,f,3.0,0.7994603203995324
MMP0622,m,1.0,0.8131141913462889
MMP0622,m,2.0,1.1252369118992185
MMP0622,m,3.0,1.0729404426528246
MMP0622,s,1.0,1.4135940824091753
MMP0622,s,3.0,0.8773516264492625
MMP0622,xs,1.0,0.3021727997407522
MMP0622,xs,2.0,0.6888517438658804
MMP0622,xs,3.0,2.8314926656427635
MMP0623,f,1.0,0.8003991385382953
MMP0623,f,2.0,1.139077282122154
MMP0623,f,3.0,0.7199577381398471
MMP0623,m,1.0,1.0264945433656654
MMP0623,m,2.0,0.2675986070457857
MMP0623,m,3.0,1.4109185679575296
MMP0623,s,1.0,1.1647694625577065
MMP0623,s,2.0,1.0848650381575493
MMP0623,s,3.0,0.07101927050542613
MMP0623,xs,1.0,0.01286525142937664
MMP0623,xs,2.0,0.16911868199707025
MMP0623,xs,3.0,2.1312288225559186
MMP0624,f,2.0,-1.8160371651574052
MMP0624,f,3.0,-0.35701518955323874
MMP0624,m,2.0,-0.16650266314016504
MMP0624,m,3.0,1.1932200782727758
MMP0624,s,1.0,0.01173555966716465
MMP0624,s,2.0,-1.6474347646728953
MMP0624,s,3.0,0.5390347029707543
MMP0624,xs,1.0,-0.0758676676767664
MMP0624,xs,3.0,2.1496730063485106
MMP0625,f,1.0,-0.5739191306913156
MMP0625,f,2.0,-0.7836986544540038
MMP0625,f,3.0,-0.9686766323760085
MMP0625,m,1.0,-0.7580744588446412
MMP0625,m,2.0,-0.8612241264242302
MMP0625,m,3.0,-0.545606859328879
MMP0625,s,1.0,-0.7888475582972286
MMP0625,s,2.0,-0.4720470365949911
MMP0625,s,3.0,-0.47953042372029975
MMP0625,xs,1.0,-1.0436087400207126
MMP0625,xs,2.0,-0.6681473330244131
MMP0625,xs,3.0,0.538661719907814
MMP0626,f,1.0,-0.5479317697761891
MMP0626,f,2.0,-0.6665762662748083
MMP0626,f,3.0,1.0565038219270342
MMP0626,m,1.0,-0.8010754828355354
MMP0626,m,2.0,-0.6976308746699665
MMP0626,m,3.0,1.2673012298563469
MMP0626,s,1.0,-0.7551257834398324
MMP0626,s,2.0,-0.8528689046621345
MMP0626,s,3.0,-0.10935959546818272
MMP0626,xs,1.0,-0.8756718649977983
MMP0626,xs,2.0,-0.496142467422571
MMP0626,xs,3.0,1.4969293264344623
MMP0627,f,1.0,-0.09809539779616012
MMP0627,f,2.0,-0.3694055955432971
MMP0627,f,3.0,0.5751636237898198
MMP0627,m,1.0,-0.45916890690764917
MMP0627,m,2.0,-0.551567265103344
MMP0627,m,3.0,0.7417963008650705
MMP0627,s,1.0,-0.18517201494957425
MMP0627,s,2.0,0.03550786686400846
MMP0627,s,3.0,0.006193852749372018
MMP0627,xs,1.0,-0.5927531053941447
MMP0627,xs,2.0,-0.03614733252386708
MMP0628,f,1.0,1.1196231466968578
MMP0628,f,2.0,1.6785889804850342
MMP0628,f,3.0,0.14552483754224765
MMP0628,m,1.0,2.4599579955822395
MMP0628,m,2.0,2.062761289524722
MMP0628,m,3.0,1.5765267888710925
MMP0628,s,1.0,2.3438971248596414
MMP0628,s,3.0,1.3831582847241821
MMP0628,xs,1.0,1.0846820702433566
MMP0628,xs,2.0,2.02273046955446
MMP0628,xs,3.0,2.6513311175474175
MMP0629,f,1.0,0.13829776790683615
MMP0629,f,2.0,0.08596269646101502
MMP0629,f,3.0,0.0032113982892228257
MMP0629,m,1.0,-0.3570303490235827
MMP0629,m,2.0,-0.05804816658843099
MMP0629,m,3.0,0.7090930314121636
MMP0629,s,1.0,-0.35596912971183986
MMP0629,s,2.0,-0.7466740773770978
MMP0629,s,3.0,-0.6681551129328716
MMP0629,xs,1.0,-0.1922014284701604
MMP0629,xs,2.0,-0.7531538715120246
MMP0629,xs,3.0,0.29562436460700764
MMP0630,f,3.0,0.806207466799632
MMP0630,m,1.0,2.178632395526938
MMP0630,m,3.0,1.0672954660145353
MMP0630,s,1.0,1.5931146964846152
MMP0630,s,2.0,1.456806149230474
MMP0630,s,3.0,2.0742821595721495
MMP0630,xs,1.0,1.4075908741219276
MMP0630,xs,3.0,1.97751665493337
MMP0631,f,3.0,0.9597701552114672
MMP0631,s,3.0,1.4972291287876058
MMP0631,xs,3.0,3.220945868057301
MMP0632,f,3.0,-0.2885041100853772
MMP0632,m,2.0,-2.4579896444633906
MMP0632,m,3.0,0.7284393174883412
MMP0632,s,3.0,0.9214363308062978
MMP0632,xs,3.0,0.7067621728559862
MMP0633,f,1.0,0.15506830380598371
MMP0633,f,2.0,0.5619708304938478
MMP0633,f,3.0,1.7112833599453272
MMP0633,m,1.0,0.46811049603481364
MMP0633,m,2.0,1.2814504382548628
MMP0633,m,3.0,1.3879418003048618
MMP0633,s,1.0,0.49962468118810827
MMP0633,s,2.0,1.0900014962383733
MMP0633,s,3.0,0.4577464683785985
MMP0633,xs,1.0,-0.35714379348324776
MMP0633,xs,2.0,0.9515671582553668
MMP0633,xs,3.0,2.564801953213422
MMP0634,f,3.0,1.3448284969974411
MMP0634,m,3.0,2.5582676340557358
MMP0634,s,3.0,1.1433934186931878
MMP0635,f,3.0,-0.8526888062637051
MMP0635,m,3.0,0.3519575901727659
MMP0635,s,3.0,1.2636552989080085
MMP0635,xs,1.0,-0.6104331882372743
MMP0635,xs,2.0,1.9032405530656267
MMP0635,xs,3.0,-0.12032491550293394
MMP0636,f,1.0,0.7198780691587192
MMP0636,f,2.0,0.5753123306874368
MMP0636,f,3.0,1.8801713726228804
MMP0636,m,1.0,1.2713859885494265
MMP0636,m,2.0,1.1470785657369518
MMP0636,m,3.0,2.463883980471007
MMP0636,s,1.0,1.214322055349264
MMP0636,s,2.0,1.3064611360102785
MMP0636,s,3.0,1.1379867066122553
MMP0636,xs,1.0,0.6880990639655081
MMP0636,xs,2.0,1.434482118561194
MMP0636,xs,3.0,1.1589813357060124
MMP0637,f,3.0,-1.732323861586167
MMP0637,m,3.0,-0.2591975949621914
MMP0637,xs,3.0,0.02832722287780469
MMP0638,f,1.0,0.42438467153809656
MMP0638,f,2.0,0.9985565831303312
MMP0638,f,3.0,0.07613916849425117
MMP0638,m,2.0,0.2584715079996055
MMP0638,m,3.0,1.1185402405159177
MMP0638,s,1.0,0.7502481175915632
MMP0638,s,2.0,1.0158556490473463
MMP0638,s,3.0,1.5474763189977476
MMP0638,xs,1.0,1.2364037341953535
MMP0638,xs,2.0,1.695831537692116
MMP0638,xs,3.0,2.5209419984747323
MMP0640,f,1.0,-0.27767165765722285
MMP0640,f,2.0,-0.6706187355628118
MMP0640,f,3.0,-0.12669125589688038
MMP0640,m,1.0,-0.660711164185335
MMP0640,m,2.0,-0.7577290181048874
MMP0640,m,3.0,-0.5462305536038626
MMP0640,s,1.0,-0.5071033271576343
MMP0640,s,2.0,-0.18376306142690402
MMP0640,s,3.0,-0.3884773229243164
MMP0640,xs,1.0,-0.7665944273461086
MMP0640,xs,2.0,-0.6974756116291704
MMP0640,xs,3.0,2.2184261161966847
MMP0641,f,1.0,-0.23954266447062686
MMP0641,f,2.0,-0.5692581685816829
MMP0641,f,3.0,0.047861958885490635
MMP0641,m,1.0,-0.5365583469623939
MMP0641,m,2.0,-0.63522403264521
MMP0641,m,3.0,0.13173463561414642
MMP0641,s,1.0,-0.36435939878330065
MMP0641,s,2.0,-0.16859094518247972
MMP0641,s,3.0,-0.24702675056671844
MMP0641,xs,1.0,-1.023839948814345
MMP0641,xs,2.0,-0.7710360598628002
MMP0641,xs,3.0,0.3647317065668128
MMP0642,f,3.0,-0.6826160425736942
MMP0642,m,3.0,-0.35633668459977724
MMP0642,s,3.0,1.1081963895151614
MMP0642,xs,1.0,0.11103131238874395
MMP0642,xs,3.0,1.3292790565252346
MMP0644,f,3.0,0.12697285625776553
MMP0644,m,3.0,0.637842060324105
MMP0645,f,1.0,1.0402882563675169
MMP0645,f,2.0,-0.12593880546364367
MMP0645,f,3.0,-0.11878824727961579
MMP0645,m,1.0,-0.39691476051011243
MMP0645,m,2.0,-0.40314303984638705
MMP0645,m,3.0,-0.370076329456276
MMP0645,s,1.0,0.10721586615737756
MMP0645,s,2.0,-0.7791156513827816
MMP0645,s,3.0,-1.3271460207046863
MMP0645,xs,1.0,0.392530996719048
MMP0645,xs,2.0,-1.180147716792076
MMP0645,xs,3.0,1.536792518940759
MMP0650,f,1.0,-0.39766449572285073
MMP0650,f,2.0,-0.2331736200822808
MMP0650,f,3.0,0.5715767149534203
MMP0650,m,1.0,-0.23647016790072603
MMP0650,m,2.0,-0.22353229462053167
MMP0650,m,3.0,0.29751599419852115
MMP0650,s,1.0,-0.08583826518945997
MMP0650,s,2.0,-0.2337927600303026
MMP0650,s,3.0,-0.13415410138845407
MMP0650,xs,1.0,0.13767871081647312
MMP0650,xs,2.0,-0.03961144599253091
MMP0650,xs,3.0,2.327026279984439
MMP0651,f,1.0,0.2836373120507172
MMP0651,f,2.0,0.7529023574793134
MMP0651,f,3.0,0.11620876722549155
MMP0651,m,1.0,2.5637553763693686
MMP0651,m,2.0,1.3028056080571722
MMP0651,m,3.0,0.8305941157983151
MMP0651,s,1.0,1.3436905081762536
MMP0651,s,2.0,1.7943649249598863
MMP0651,s,3.0,1.310395242292233
MMP0651,xs,1.0,-0.6020910002366843
MMP0651,xs,2.0,0.03358881441152911
MMP0651,xs,3.0,1.8752786167179185
MMP0654,f,1.0,-1.1595449024782383
MMP0654,f,2.0,-0.9546277193151679
MMP0654,f,3.0,-0.5059587074632184
MMP0654,m,1.0,-1.3027927707092217
MMP0654,m,2.0,-1.055699272479096
MMP0654,m,3.0,0.19374485329281252
MMP0654,s,1.0,-1.2383388621004225
MMP0654,s,2.0,-1.07213883322057
MMP0654,s,3.0,-1.0084688498612255
MMP0654,xs,1.0,-1.2126366858660071
MMP0654,xs,2.0,-1.7468723496327252
MMP0654,xs,3.0,-1.0923815735746867
MMP0656,f,2.0,1.4168397419128291
MMP0656,f,3.0,-1.2771371201827437
MMP0656,m,1.0,-1.438307278601691
MMP0656,m,2.0,0.9634468061550728
MMP0656,m,3.0,0.4074646751511235
MMP0656,s,1.0,-0.16812275880832692
MMP0656,s,2.0,-0.26655098808582495
MMP0656,s,3.0,-0.3025816110622226
MMP0656,xs,2.0,-0.416962376203336
MMP0657,f,1.0,0.06642054222340536
MMP0657,f,2.0,-0.12890805245084028
MMP0657,f,3.0,-0.05488380708063312
MMP0657,m,1.0,0.3957656187896628
MMP0657,m,3.0,1.2134129191897671
MMP0657,s,1.0,-0.23752719618900656
MMP0657,s,2.0,-0.05781425640518408
MMP0657,s,3.0,-0.1345930524966162
MMP0657,xs,1.0,0.8712010922351819
MMP0657,xs,2.0,-0.7005126997126089
MMP0657,xs,3.0,1.1033225983353965
MMP0658,f,1.0,-0.54747838332132
MMP0658,f,2.0,-0.33471250580036344
MMP0658,f,3.0,0.4648721717813829
MMP0658,m,1.0,0.45284462694908084
MMP0658,m,2.0,-0.3270969719671291
MMP0658,m,3.0,1.1160330445955942
MMP0658,s,1.0,0.05605123187636007
MMP0658,s,2.0,0.2611800528423657
MMP0658,s,3.0,1.25395518471246
MMP0658,xs,1.0,0.8777024022494508
MMP0658,xs,2.0,0.545913338879403
MMP0658,xs,3.0,1.2948617163429355
MMP0663,f,3.0,1.038143027609012
MMP0663,m,3.0,0.59741198755465
MMP0664,f,3.0,0.47404659931930554
MMP0664,m,3.0,1.2669662855466441
MMP0664,s,3.0,1.3978029618624899
MMP0664,xs,1.0,0.5694910919587163
MMP0666,f,2.0,-1.6620035364849841
MMP0666,f,3.0,0.7423694111185203
MMP0666,m,3.0,1.7001056867901188
MMP0666,s,2.0,-1.7466157641999256
MMP0666,s,3.0,0.7990589529091346
MMP0666,xs,1.0,0.6897328529825637
MMP0666,xs,2.0,0.8611565170645056
MMP0666,xs,3.0,-2.15200309344505
MMP0667,f,1.0,-0.2181600400702491
MMP0667,f,2.0,-0.6522748748182526
MMP0667,f,3.0,0.3186788142139209
MMP0667,m,1.0,-0.7301652406949691
MMP0667,m,2.0,-0.7675588996508154
MMP0667,m,3.0,0.6272326636000426
MMP0667,s,1.0,-0.33936119342273924
MMP0667,s,2.0,-0.19150436829858816
MMP0667,s,3.0,0.10110470828997746
MMP0667,xs,1.0,0.02795020525892113
MMP0667,xs,2.0,0.35537412350393427
MMP0667,xs,3.0,0.8195833325847244
MMP0668,f,3.0,-0.3539401378988277
MMP0668,m,3.0,0.7048719644563528
MMP0668,s,3.0,0.3197290800256296
MMP0668,xs,1.0,-0.09503954544464976
MMP0668,xs,2.0,-0.046967052656307344
MMP0668,xs,3.0,0.9433587626778102
MMP0669,f,1.0,-0.28468446575022316
MMP0669,f,2.0,-0.6069077549926853
MMP0669,f,3.0,0.47049070069668364
MMP0669,m,1.0,-0.6450625892403457
MMP0669,m,2.0,-0.7110843635309715
MMP0669,m,3.0,1.0907075431460582
MMP0669,s,1.0,-0.539511431885654
MMP0669,s,2.0,-0.3297422035960617
MMP0669,s,3.0,0.16588074718330167
MMP0669,xs,1.0,-0.1743246237105991
MMP0669,xs,2.0,-0.16031490212587626
MMP0669,xs,3.0,0.13310858883477242
MMP0677,f,3.0,-0.9677930847485892
MMP0677,m,3.0,0.7426942404187619
MMP0677,s,3.0,-1.3547594873547346
MMP0677,xs,1.0,-0.4799549759601824
MMP0683,f,1.0,0.012926174444270048
MMP0683,f,3.0,-0.8001683480559911
MMP0683,m,1.0,-0.14315209257832054
MMP0683,m,2.0,1.0874685976910616
MMP0683,s,1.0,-0.23206907256562306
MMP0683,s,2.0,0.007195501404203766
MMP0683,s,3.0,0.9478531433870165
MMP0683,xs,1.0,0.6303979458169309
MMP0683,xs,3.0,1.0980693293425177
MMP0684,f,1.0,0.00450008713735565
MMP0684,f,2.0,-0.647227762343356
MMP0684,f,3.0,-1.1156609979130405
MMP0684,m,2.0,0.09089748143493626
MMP0684,m,3.0,-0.7242458017958908
MMP0684,s,1.0,0.08835124987685389
MMP0684,s,2.0,1.7671485069908641
MMP0684,s,3.0,0.0033526203255985717
MMP0684,xs,1.0,0.1536394834069292
MMP0684,xs,2.0,1.7439999727600222
MMP0684,xs,3.0,1.1790181150319745
MMP0686,f,1.0,-0.19513797282713466
MMP0686,f,2.0,-0.05965730890726532
MMP0686,f,3.0,-0.660473277267868
MMP0686,m,1.0,1.8700063920589873
MMP0686,m,2.0,-0.012043511365768214
MMP0686,m,3.0,-0.9571010938444067
MMP0686,s,1.0,-0.40980983602865945
MMP0686,s,2.0,-0.22814242595259585
MMP0686,s,3.0,1.141104073151519
MMP0686,xs,1.0,0.041350609491192035
MMP0686,xs,2.0,-0.1615297846113626
MMP0686,xs,3.0,1.6865565448031994
MMP0687,f,1.0,-0.368301280796966
MMP0687,f,2.0,0.23829816297820552
MMP0687,f,3.0,-0.4723304460866358
MMP0687,m,1.0,0.9713180231008326
MMP0687,m,2.0,0.2027847641713649
MMP0687,m,3.0,-0.18019814748043525
MMP0687,s,1.0,-0.18114943910456646
MMP0687,s,2.0,0.46322746727204
MMP0687,s,3.0,0.6718100505523732
MMP0687,xs,1.0,-0.3025088197617473
MMP0687,xs,2.0,-0.12238371001703818
MMP0687,xs,3.0,0.5912431825565333
MMP0688,f,1.0,0.6860185863130202
MMP0688,f,2.0,-1.4097098208144658
MMP0688,f,3.0,-0.8318720189430675
MMP0688,m,1.0,-0.5030794595383384
MMP0688,m,2.0,-0.13378116654064875
MMP0688,s,1.0,-1.059659007481623
MMP0688,s,2.0,-1.2332083591564804
MMP0688,s,3.0,-0.5879502720191683
MMP0688,xs,1.0,-0.277778838060325
MMP0688,xs,2.0,-0.5074065229168687
MMP0688,xs,3.0,1.074190720909287
MMP0692,m,1.0,-0.7154858667557547
MMP0692,s,3.0,-2.0041669741574855
MMP0692,xs,3.0,-0.18442457113742744
MMP0693,f,2.0,2.2548963363901167
MMP0693,m,2.0,2.4246016282646012
MMP0693,s,1.0,2.8110599477400795
MMP0693,s,2.0,2.855989697308481
MMP0693,s,3.0,1.997429144425995
MMP0693,xs,1.0,1.874964739897106
MMP0694,f,1.0,-1.3045621933996645
MMP0694,f,2.0,-1.2614535605723647
MMP0694,f,3.0,-2.065802773060362
MMP0694,m,1.0,-0.5507022349828773
