Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP1191,i,2,,0.437278782,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,i,3,,0.589575373,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,f,1,,1.19570239,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,f,2,,0.688013477,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,f,3,,0.656117183,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,exp,1,,1.287365038,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,exp,2,,1.341017827,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1191,exp,3,,1.142528658,Catabolism,Methanogenesis,Methenyltetrahydromethanopterin cyclohydrolase (EC 3.5.4.27) (Methenyl-H4MPT cyclohydrolase),Methanogenesis,yes
MMP1192,xs,1,,1.256137204,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1193,xs,1,,4.396480216,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1198,f,1,,0.655707762,Other,Transport,Nitrate/sulfonate/bicarbonate ABC transporter ATPase subunit,- none -,yes
MMP1198,exp,1,,0.833000906,Other,Transport,Nitrate/sulfonate/bicarbonate ABC transporter ATPase subunit,- none -,yes
MMP1200,xs,1,,1.256137205,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,xs,2,,0.761750144,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,xs,3,,0.931644296,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,i,1,,0.833527584,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,i,2,,0.496907707,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,i,3,,0.670896114,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,f,1,,1.065525114,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,f,2,,0.837265078,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,f,3,,0.621584699,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,exp,1,,0.681546197,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,exp,2,,1.137833308,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1200,exp,3,,1.00357247,Anabolism,Amino acid biosynthesis,Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch",yes
MMP1204,xs,3,,0.0,Other,Other/unassigned,Metallopeptidase family M24:Xaa-Pro dipeptidase/Xaa-Pro aminopeptidase (EC 3.4.21.-),Protein degradation,yes
MMP1204,i,3,,0.0,Other,Other/unassigned,Metallopeptidase family M24:Xaa-Pro dipeptidase/Xaa-Pro aminopeptidase (EC 3.4.21.-),Protein degradation,yes
MMP1204,f,2,,0.0,Other,Other/unassigned,Metallopeptidase family M24:Xaa-Pro dipeptidase/Xaa-Pro aminopeptidase (EC 3.4.21.-),Protein degradation,yes
MMP1204,exp,1,,0.0,Other,Other/unassigned,Metallopeptidase family M24:Xaa-Pro dipeptidase/Xaa-Pro aminopeptidase (EC 3.4.21.-),Protein degradation,yes
MMP1204,exp,2,,1.625476155,Other,Other/unassigned,Metallopeptidase family M24:Xaa-Pro dipeptidase/Xaa-Pro aminopeptidase (EC 3.4.21.-),Protein degradation,yes
MMP1205,xs,1,,0.314034301,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,xs,2,,0.721658031,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,xs,3,,0.322492256,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,i,1,,0.0,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,i,2,,0.248453853,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,i,3,,0.894528152,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,f,1,,1.967123288,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,f,2,,0.75353857,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,f,3,,1.243169399,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,exp,1,,0.416500453,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,exp,2,,2.438214232,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1205,exp,3,,1.605715952,Anabolism,Aromatic compound biosynthesis,3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS),Chorismate Synthesis; <br>Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate),yes
MMP1206,xs,1,,0.84187919,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,xs,2,,0.597623057,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,xs,3,,0.644984513,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,i,1,,0.648299232,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,i,2,,0.55902117,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,i,3,,0.711035198,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,f,1,,0.618238748,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,f,2,,0.654388759,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,f,3,,0.621584699,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,exp,1,,0.810487369,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,exp,2,,1.036241048,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1206,exp,3,,0.802857976,Anabolism,Amino acid biosynthesis,Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha),Amino acid biosynthesis,yes
MMP1207,xs,1,,0.261695251,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,xs,2,,0.360829015,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,xs,3,,0.351809734,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,i,1,,0.416763792,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,i,2,,0.386483772,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,i,3,,0.191684604,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,f,1,,0.7493803,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,f,2,,0.502359047,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,f,3,,0.497267759,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,exp,1,,0.952001036,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,exp,2,,0.591082238,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1207,exp,3,,0.669048313,Anabolism,Ribosome biogenesis,30S ribosomal protein S6e,Cluster possibly related to ribosome assembly and maturation 1; <br>Ribosome SSU eukaryotic and archaeal,yes
MMP1208,xs,1,,0.802532103,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,xs,2,,1.082487047,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,xs,3,,0.796745575,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,i,1,,0.987884544,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,i,2,,0.611578716,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,i,3,,0.566534497,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,f,1,,0.947133435,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,f,2,,0.879128332,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,f,3,,1.118852459,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,exp,1,,0.93712602,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,exp,2,,0.812738077,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1208,exp,3,,0.856381841,Anabolism,Ribosome biogenesis,Translation initiation factor 2 subunit gamma (aIF2-gamma) (eIF-2-gamma),Cluster possibly related to ribosome assembly and maturation 1; <br>Possible archaeal RNA modification cluster; <br>Translation initiation factors eukaryotic and archaeal,yes
MMP1210,xs,1,,3.768411613,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,xs,2,,9.381554403,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,xs,3,,0.967476769,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,i,1,,0.555685056,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,i,2,,0.993815414,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,i,3,,0.298176051,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,f,1,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,f,2,,1.507077141,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,f,3,,0.155396175,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,exp,1,,0.0,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,exp,2,,0.580527198,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1210,exp,3,,0.401428988,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP1211,xs,1,,1.330027628,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,xs,2,,0.679207559,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,xs,3,,0.824146877,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,i,1,,0.798797268,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,i,2,,0.688026056,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,i,3,,0.607001246,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,f,1,,0.834537152,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,f,2,,0.430593469,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,f,3,,0.665983607,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,exp,1,,0.392000427,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,exp,2,,1.168310986,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
MMP1211,exp,3,,0.850084916,Anabolism,Lipid biosynthesis,UPF0219 protein MMP1211,Lipid biosynthesis,yes
