Gene names (ordered locus ),growth_rate,bio_rep,tech_rep,value,Anabolism/Catabolism,Assigned functional subsystem,Annotation (Uniprot),Automatic classification (RAST),Present in dataset
MMP0103,xs,1.0,3,0.628,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,2.0,1,0.564,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,2.0,2,0.598,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,2.0,3,0.614,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,3.0,1,1.249,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,3.0,2,3.759,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0103,xs,3.0,3,3.199,Anabolism,Vitamin/cofactor biosynthesis,Pyridoxal 5'-phosphate synthase subunit PdxS (PLP synthase subunit PdxS) (EC 4.3.3.6) (Pdx1),Pyridoxin (Vitamin B6) Biosynthesis,yes
MMP0108,exp,,1,1.424,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,exp,,2,1.266,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,exp,,3,2.156,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,1.0,1,1.219,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,1.0,2,0.981,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,1.0,3,1.161,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,2.0,1,1.26,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,2.0,2,1.319,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,2.0,3,1.443,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,3.0,1,0.604,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,3.0,2,0.803,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,f,3.0,3,0.737,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,1.0,1,1.053,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,1.0,2,0.885,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,1.0,3,0.982,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,2.0,1,1.127,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,2.0,2,1.316,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,2.0,3,0.648,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,3.0,1,3.321,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,3.0,2,3.496,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,m,3.0,3,2.181,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,1.0,1,1.212,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,1.0,2,0.813,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,1.0,3,1.189,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,2.0,1,1.076,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,2.0,2,0.854,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,2.0,3,0.848,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,3.0,1,1.603,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,3.0,2,0.845,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,s,3.0,3,2.048,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,1.0,1,0.767,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,1.0,2,1.366,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,1.0,3,0.766,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,2.0,1,1.348,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,2.0,2,1.764,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,2.0,3,1.599,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0108,xs,3.0,3,2.562,Other,Transport,ABC-type Iron(III)-binding periplasmic protein,- none -,yes
MMP0113,exp,,2,0.932,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,exp,,3,0.698,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,f,1.0,3,1.209,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,f,2.0,3,0.333,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,f,3.0,2,0.432,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,f,3.0,3,0.845,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,m,1.0,3,1.298,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,m,2.0,3,0.38,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,m,3.0,1,0.66,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,m,3.0,2,0.109,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,m,3.0,3,0.16,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,s,2.0,1,0.894,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,s,3.0,1,0.852,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,s,3.0,2,0.363,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,s,3.0,3,0.628,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,xs,1.0,1,1.028,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,xs,1.0,3,1.523,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,xs,2.0,1,0.241,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,xs,2.0,3,1.189,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0113,xs,3.0,3,6.19,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,m,2.0,1,1.342,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,m,2.0,2,2.822,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,m,2.0,3,5.169,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,s,1.0,1,5.089,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,s,1.0,3,6.372,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,s,2.0,2,0.528,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0115,s,2.0,3,0.541,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0116,f,1.0,1,0.956,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,1.0,2,0.722,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,1.0,3,0.989,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,2.0,1,1.158,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,2.0,2,1.309,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,2.0,3,1.145,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,3.0,1,0.343,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,3.0,2,0.539,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,f,3.0,3,0.615,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,1.0,1,1.0,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,1.0,3,1.218,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,2.0,1,1.725,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,2.0,2,1.803,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,2.0,3,1.568,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,3.0,1,0.969,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,m,3.0,3,0.953,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,1.0,1,1.292,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,1.0,2,1.005,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,1.0,3,1.103,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,2.0,1,1.349,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,2.0,2,1.398,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,2.0,3,1.328,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,3.0,1,0.874,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,3.0,2,0.967,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,s,3.0,3,1.13,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,1.0,1,0.623,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,1.0,3,0.721,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,2.0,1,0.984,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,2.0,3,0.93,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,3.0,1,3.122,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,3.0,2,9.881,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0116,xs,3.0,3,4.893,Anabolism,Amino acid biosynthesis,N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase),Amino acid biosynthesis,yes
MMP0121,f,3.0,1,0.118,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,m,1.0,2,0.33,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,m,3.0,2,0.429,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,s,1.0,2,0.119,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,s,3.0,1,0.982,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,s,3.0,2,1.117,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,s,3.0,3,1.133,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,xs,1.0,1,0.587,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,xs,1.0,2,0.35,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0121,xs,2.0,2,0.765,Other,Other/unassigned,Uncharacterized protein,- none -,yes
MMP0123,f,1.0,1,0.786,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,1.0,2,0.769,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,1.0,3,0.79,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,2.0,1,0.754,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,2.0,2,0.98,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,2.0,3,1.159,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,f,3.0,2,1.227,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,1.0,1,0.726,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,1.0,2,0.592,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,2.0,1,1.277,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,2.0,2,0.875,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,2.0,3,0.634,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,3.0,1,0.664,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,3.0,2,1.901,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,m,3.0,3,1.114,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,s,1.0,1,1.294,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,s,1.0,3,1.076,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
MMP0123,s,2.0,1,1.197,Anabolism,Purine/pyrimidine metabolism,Formate-dependent phosphoribosylglycinamide formyltransferase (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (EC 2.1.2.-) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2),De Novo Purine Biosynthesis,yes
